employee_id,name,designation,department,seniority_level,experience_years,qualification,join_date,state
EMP01895,Siya Prabhu,Senior Statistical Officer (SSO),Central Statistics Office (CSO),3,8.5,PhD Statistics,2018-06-11,Uttarakhand
EMP01896,Nikita Basak,Joint Director,National Accounts Division (NAD),6,12.8,M.Tech Computer Science,2014-03-04,Andhra Pradesh
EMP01897,Libni Gill,Assistant Director,Social Statistics Division (SSD),4,15.6,M.Tech Computer Science,2011-06-20,Karnataka
EMP01898,Dayamai Dani,Junior Statistical Officer (JSO),State DES - Karnataka,1,3.5,MBA,2023-06-28,Uttar Pradesh
EMP01899,Gaurika Mody,Director General,State DES - Maharashtra,9,25.4,B.Sc. Statistics,2001-06-06,Assam
EMP01900,Charan Mandal,Assistant Director,Economic Census Division (ECD),4,13.0,PhD Statistics,2013-06-02,Madhya Pradesh
EMP01901,Parth Mital,Additional Director General,Social Statistics Division (SSD),8,25.9,B.Sc. Statistics,2001-10-01,Bihar
EMP01902,Utkarsh Bhasin,Junior Statistical Officer (JSO),Price Statistics Division (PSD),1,2.2,PhD Statistics,2024-07-02,Andhra Pradesh
EMP01903,Mohammed Mukhopadhyay,Deputy Director,Social Statistics Division (SSD),5,16.0,M.A. Economics,2010-07-14,Jharkhand
EMP01904,Leela Gupta,Senior Statistical Officer (SSO),State DES - Bihar,3,13.4,M.Tech Computer Science,2013-04-16,Chhattisgarh
EMP01905,Ranveer Krishnan,Statistical Officer (SO),State DES - Tamil Nadu,2,8.4,M.Sc. Statistics,2018-09-04,Haryana
EMP01906,Amaira Lata,Senior Statistical Officer (SSO),National Sample Survey Office (NSSO),3,12.1,M.Sc. Data Science,2014-03-12,Karnataka
EMP01907,Anjali Balasubramanian,Assistant Director,National Sample Survey Office (NSSO),4,13.8,B.Sc. Statistics,2013-12-26,West Bengal
EMP01908,Hitesh Tiwari,Statistical Officer (SO),State DES - Tamil Nadu,2,3.1,PhD Statistics,2023-11-04,Haryana
EMP01909,Bahadurjit Joshi,Junior Statistical Officer (JSO),Price Statistics Division (PSD),1,3.8,M.Sc. Statistics,2023-02-23,Uttar Pradesh
EMP01910,Nikita Nath,Director,Price Statistics Division (PSD),7,24.5,M.Sc. Data Science,2002-12-03,Maharashtra
EMP01911,Daniel Bhatti,Director General,Price Statistics Division (PSD),9,24.3,PhD Statistics,2002-12-06,Himachal Pradesh
EMP01912,Rudra Chhabra,Junior Statistical Officer (JSO),State DES - Maharashtra,1,2.8,B.Sc. Statistics,2024-03-07,Karnataka
EMP01913,Gaurika Balasubramanian,Director General,Price Statistics Division (PSD),9,28.9,M.Sc. Statistics,1998-04-06,Karnataka
EMP01914,Tejas Bhatti,Assistant Director,State DES - Tamil Nadu,4,7.6,M.Tech Computer Science,2019-07-17,Himachal Pradesh
EMP01915,Dev Chhabra,Assistant Director,Social Statistics Division (SSD),4,10.3,M.Sc. Data Science,2016-01-21,Jharkhand
EMP01916,Bimala Mukhopadhyay,Deputy Director,National Accounts Division (NAD),5,11.8,M.Sc. Statistics,2015-02-16,Maharashtra
EMP01917,Neelima Kapoor,Junior Statistical Officer (JSO),Data Informatics & Innovation Division (DIID),1,3.5,M.Sc. Statistics,2023-01-24,Odisha
EMP01918,Vedhika Samra,Joint Director,Social Statistics Division (SSD),6,19.1,M.Sc. Statistics,2007-05-24,Uttarakhand
EMP01919,Hiral Bhatti,Additional Director General,State DES - Uttar Pradesh,8,22.3,M.A. Economics,2004-05-25,Assam
EMP01920,Falak Bhatti,Director General,Price Statistics Division (PSD),9,34.0,M.Sc. Data Science,1992-03-02,Uttarakhand
EMP01921,Mohammed Sidhu,Director,State DES - Uttar Pradesh,7,20.6,M.A. Economics,2006-08-28,Andhra Pradesh
EMP01922,Ekaja Sem,Additional Director General,State DES - Bihar,8,19.8,MBA,2007-01-28,Madhya Pradesh
EMP01923,Maanas Gill,Joint Director,State DES - Tamil Nadu,6,16.6,M.Sc. Mathematics,2010-06-01,Andhra Pradesh
EMP01924,Vyanjana Gill,Senior Statistical Officer (SSO),National Accounts Division (NAD),3,5.5,M.Sc. Data Science,2021-01-13,Tamil Nadu
EMP01925,Rudra Balasubramanian,Deputy Director,Central Statistics Office (CSO),5,12.4,PhD Statistics,2014-03-10,Andhra Pradesh
EMP01926,Hiral Tripathi,Director General,Price Statistics Division (PSD),9,25.3,PhD Statistics,2001-12-16,Himachal Pradesh
EMP01927,Vyanjana De,Senior Statistical Officer (SSO),State DES - Tamil Nadu,3,8.9,B.Sc. Statistics,2018-02-03,Telangana
EMP01928,Eshana Talwar,Additional Director General,National Accounts Division (NAD),8,25.3,M.Sc. Data Science,2001-08-26,Jharkhand
EMP01929,Viraj Shukla,Additional Director General,Economic Census Division (ECD),8,18.2,M.Sc. Mathematics,2008-11-10,Haryana
EMP01930,Vedhika Murthy,Director,State DES - Karnataka,7,22.3,M.Sc. Mathematics,2004-05-11,Jharkhand
EMP01931,Lakshit Kant,Senior Statistical Officer (SSO),State DES - Uttar Pradesh,3,7.7,M.Sc. Statistics,2019-08-12,West Bengal
EMP01932,Yash Singh,Assistant Director,State DES - Bihar,4,15.4,M.Sc. Data Science,2011-11-16,Haryana
EMP01933,Yatin Krishnan,Director General,Social Statistics Division (SSD),9,26.1,M.Sc. Data Science,2000-06-26,Bihar
EMP01934,Dev Bhasin,Assistant Director,State DES - Karnataka,4,13.1,M.Sc. Data Science,2013-08-19,Gujarat
EMP01935,Rudra Basak,Junior Statistical Officer (JSO),National Sample Survey Office (NSSO),1,2.3,MBA,2024-10-11,Bihar
EMP01936,Nikita Gola,Additional Director General,State DES - Bihar,8,23.6,M.Tech Computer Science,2003-08-13,Karnataka
EMP01937,Timothy Mody,Deputy Director,Social Statistics Division (SSD),5,16.1,B.Sc. Statistics,2010-04-08,Assam
EMP01938,Dev Nath,Joint Director,State DES - Karnataka,6,16.3,PhD Statistics,2010-03-26,Chhattisgarh
EMP01939,Parth Bhatti,Additional Director General,State DES - Karnataka,8,29.8,M.Sc. Data Science,1997-10-20,Rajasthan
EMP01940,Eta Chhabra,Junior Statistical Officer (JSO),Price Statistics Division (PSD),1,3.9,M.Tech Computer Science,2023-07-14,Gujarat
EMP01941,Mohammed Seth,Junior Statistical Officer (JSO),Price Statistics Division (PSD),1,2.2,M.Sc. Mathematics,2024-01-01,Punjab
EMP01942,Jeet Mandal,Director,State DES - Uttar Pradesh,7,15.9,M.Sc. Mathematics,2011-11-13,Odisha
EMP01943,Harini Luthra,Additional Director General,National Sample Survey Office (NSSO),8,27.1,M.Tech Computer Science,1999-05-07,Odisha
EMP01944,Leela Dubey,Additional Director General,State DES - Karnataka,8,21.4,M.Sc. Mathematics,2005-01-04,Haryana
EMP01945,Charan Tiwari,Joint Director,Social Statistics Division (SSD),6,18.6,M.Sc. Mathematics,2008-12-13,Haryana
EMP01946,Harini Narayanan,Director,Data Informatics & Innovation Division (DIID),7,22.8,M.Sc. Mathematics,2004-10-27,Haryana
EMP01947,Bhavini Nazareth,Deputy Director,State DES - Karnataka,5,12.2,B.Sc. Statistics,2014-01-24,Jharkhand
EMP01948,Leela Talwar,Senior Statistical Officer (SSO),National Sample Survey Office (NSSO),3,9.0,M.Sc. Mathematics,2017-02-17,Bihar
EMP01949,Joshua Talwar,Assistant Director,Social Statistics Division (SSD),4,6.9,M.A. Economics,2020-02-14,Haryana
EMP01950,Hitesh Bali,Statistical Officer (SO),State DES - Maharashtra,2,5.4,B.Sc. Statistics,2021-07-21,Jharkhand
EMP01951,Yatin Dara,Senior Statistical Officer (SSO),National Sample Survey Office (NSSO),3,9.5,M.Sc. Data Science,2017-03-04,Odisha
EMP01952,Bhavini Tiwari,Deputy Director,Central Statistics Office (CSO),5,11.3,B.Sc. Statistics,2015-11-27,Maharashtra
EMP01953,Mohammed Chacko,Additional Director General,Price Statistics Division (PSD),8,18.5,M.Sc. Data Science,2008-03-17,Bihar
EMP01954,Eshana Bhatti,Director,State DES - Tamil Nadu,7,24.1,MBA,2002-09-25,West Bengal
EMP01955,Ranveer Dani,Junior Statistical Officer (JSO),State DES - Bihar,1,3.7,MBA,2023-02-02,Chhattisgarh
EMP01956,Kabir Dhar,Junior Statistical Officer (JSO),State DES - Karnataka,1,1.8,PhD Statistics,2025-06-23,West Bengal
EMP01957,Nikita Dhar,Joint Director,National Accounts Division (NAD),6,18.1,MBA,2008-03-18,Rajasthan
EMP01958,Krish Tella,Deputy Director,Social Statistics Division (SSD),5,11.7,MBA,2015-04-25,Uttar Pradesh
EMP01959,Amaira Borra,Joint Director,Economic Census Division (ECD),6,14.3,MBA,2012-11-10,Tamil Nadu
EMP01960,Aahana Narayanan,Additional Director General,State DES - Tamil Nadu,8,25.2,MBA,2001-03-04,Rajasthan
EMP01961,Mitali Kaur,Statistical Officer (SO),Price Statistics Division (PSD),2,7.2,M.Sc. Data Science,2019-12-24,Uttarakhand
EMP01962,Anvi Seshadri,Assistant Director,Economic Census Division (ECD),4,14.9,M.A. Economics,2012-01-21,Odisha
EMP01963,Dev Chacko,Deputy Director,Central Statistics Office (CSO),5,11.2,M.Tech Computer Science,2015-04-27,West Bengal
EMP01964,Darsh Tiwari,Joint Director,State DES - Bihar,6,14.5,MBA,2012-08-13,Haryana
EMP01965,Amaira Bali,Senior Statistical Officer (SSO),State DES - Uttar Pradesh,3,13.2,M.Tech Computer Science,2013-02-20,Gujarat
EMP01966,Anya Basak,Junior Statistical Officer (JSO),State DES - Karnataka,1,4.4,B.Sc. Statistics,2022-05-01,West Bengal
EMP01967,Anvi Prabhu,Director,National Accounts Division (NAD),7,23.7,M.Sc. Statistics,2003-06-07,Maharashtra
EMP01968,Jeet Mody,Director,Social Statistics Division (SSD),7,23.9,M.Sc. Statistics,2003-07-21,Kerala
EMP01969,Amaira Agrawal,Junior Statistical Officer (JSO),Economic Census Division (ECD),1,4.6,M.Sc. Mathematics,2022-08-26,Kerala
EMP01970,Aarush Rai,Statistical Officer (SO),State DES - Bihar,2,8.4,B.Sc. Statistics,2018-03-01,Assam
EMP01971,Eta Samra,Assistant Director,State DES - Karnataka,4,10.6,M.Tech Computer Science,2016-01-23,Kerala
EMP01972,Aadi Dasgupta,Statistical Officer (SO),National Accounts Division (NAD),2,7.1,M.Sc. Data Science,2019-07-22,Karnataka
EMP01973,Daniel Narayanan,Junior Statistical Officer (JSO),State DES - Uttar Pradesh,1,3.0,MBA,2023-01-19,Uttar Pradesh
EMP01974,Ekaja Nazareth,Statistical Officer (SO),Economic Census Division (ECD),2,8.7,M.Tech Computer Science,2018-04-26,Assam
EMP01975,Parth Narayanan,Deputy Director,Price Statistics Division (PSD),5,18.6,M.Sc. Data Science,2008-01-21,Odisha
EMP01976,Mitali Tiwari,Director,State DES - Bihar,7,21.7,PhD Statistics,2005-12-28,Gujarat
EMP01977,Utkarsh Ahluwalia,Deputy Director,State DES - Karnataka,5,12.6,M.A. Economics,2014-08-18,Odisha
EMP01978,Joshua Kant,Joint Director,State DES - Maharashtra,6,20.7,M.Sc. Mathematics,2006-12-21,Haryana
EMP01979,Neelima Shukla,Senior Statistical Officer (SSO),Social Statistics Division (SSD),3,9.8,PhD Statistics,2017-05-05,Telangana
EMP01980,Jagvi Mukhopadhyay,Additional Director General,Data Informatics & Innovation Division (DIID),8,26.1,M.A. Economics,2000-02-20,Madhya Pradesh
EMP01981,Gaurika Basak,Senior Statistical Officer (SSO),Social Statistics Division (SSD),3,7.3,PhD Statistics,2019-09-28,Odisha
EMP01982,Vedhika Luthra,Junior Statistical Officer (JSO),State DES - Tamil Nadu,1,2.4,M.Sc. Mathematics,2024-06-18,Himachal Pradesh
EMP01983,Dev Seshadri,Senior Statistical Officer (SSO),State DES - Karnataka,3,12.5,M.Sc. Mathematics,2014-12-13,Rajasthan
EMP01984,Nikita Seth,Director,State DES - Maharashtra,7,25.6,B.Sc. Statistics,2001-02-19,Jharkhand
EMP01985,Krish Borra,Director General,National Accounts Division (NAD),9,30.0,M.Sc. Data Science,1996-08-04,Haryana
EMP01986,Eshana Sandhu,Joint Director,Data Informatics & Innovation Division (DIID),6,18.6,MBA,2008-10-12,Gujarat
EMP01987,Utkarsh Shukla,Statistical Officer (SO),State DES - Tamil Nadu,2,3.6,PhD Statistics,2023-12-25,Bihar
EMP01988,Kabir Talwar,Junior Statistical Officer (JSO),State DES - Maharashtra,1,4.6,M.Sc. Statistics,2022-03-03,Assam
EMP01989,Mohammed Agrawal,Assistant Director,Economic Census Division (ECD),4,13.6,M.Sc. Data Science,2013-11-04,Chhattisgarh
EMP01990,Jagvi Mody,Junior Statistical Officer (JSO),Economic Census Division (ECD),1,1.1,M.Sc. Statistics,2025-03-27,Rajasthan
EMP01991,Timothy Mukhopadhyay,Statistical Officer (SO),State DES - Uttar Pradesh,2,2.5,M.Sc. Statistics,2024-06-22,Madhya Pradesh
EMP01992,Krishna Nath,Deputy Director,Social Statistics Division (SSD),5,12.4,M.Sc. Data Science,2014-07-20,Punjab
EMP01993,Vinaya Dasgupta,Junior Statistical Officer (JSO),Central Statistics Office (CSO),1,3.7,PhD Statistics,2023-06-01,Haryana
EMP01994,Gaurika Khare,Additional Director General,Data Informatics & Innovation Division (DIID),8,28.3,M.Sc. Statistics,1998-12-19,Madhya Pradesh
EMP01995,Bahadurjit Basak,Joint Director,State DES - Tamil Nadu,6,23.4,PhD Statistics,2003-07-02,West Bengal
EMP01996,Falak Bali,Statistical Officer (SO),State DES - Maharashtra,2,5.3,M.Sc. Statistics,2021-04-24,Karnataka
EMP01997,Hiral Talwar,Statistical Officer (SO),State DES - Bihar,2,5.2,M.A. Economics,2021-10-16,Gujarat
EMP01998,Mitali Bhatti,Deputy Director,State DES - Bihar,5,14.5,PhD Statistics,2012-10-14,Rajasthan
EMP01999,Anya Nath,Senior Statistical Officer (SSO),State DES - Tamil Nadu,3,9.9,B.Sc. Statistics,2017-08-03,Jharkhand
EMP02000,Manan Shroff,Additional Director General,State DES - Karnataka,8,21.3,MBA,2005-11-24,Chhattisgarh
EMP02001,Charan Borra,Statistical Officer (SO),State DES - Uttar Pradesh,2,6.9,M.Sc. Mathematics,2020-05-28,Odisha
EMP02002,Joshua Nazareth,Deputy Director,Data Informatics & Innovation Division (DIID),5,15.0,M.Sc. Statistics,2011-02-07,Bihar
EMP02003,Rudra Dani,Assistant Director,State DES - Bihar,4,6.1,M.Sc. Mathematics,2020-01-10,Andhra Pradesh
EMP02004,Darsh Chacko,Joint Director,State DES - Karnataka,6,22.4,PhD Statistics,2004-12-15,Gujarat
EMP02005,Dayamai Khare,Statistical Officer (SO),National Accounts Division (NAD),2,2.7,M.Sc. Mathematics,2024-10-01,Himachal Pradesh
EMP02006,Aahana Dani,Joint Director,Data Informatics & Innovation Division (DIID),6,21.5,B.Sc. Statistics,2005-12-12,Jharkhand
EMP02007,Dev Rao,Statistical Officer (SO),Central Statistics Office (CSO),2,4.9,M.Tech Computer Science,2022-09-23,Madhya Pradesh
EMP02008,Vyanjana Bains,Statistical Officer (SO),State DES - Tamil Nadu,2,2.6,M.A. Economics,2024-07-17,Assam
EMP02009,Aarush Singh,Senior Statistical Officer (SSO),National Accounts Division (NAD),3,5.2,M.Sc. Statistics,2021-03-22,Uttarakhand
EMP02010,Kabir Prabhu,Director General,Economic Census Division (ECD),9,26.5,PhD Statistics,2000-11-06,Karnataka
EMP02011,Vinaya Shukla,Statistical Officer (SO),Price Statistics Division (PSD),2,5.9,M.Sc. Data Science,2021-05-05,Bihar
EMP02012,Utkarsh Khare,Director,Central Statistics Office (CSO),7,15.1,B.Sc. Statistics,2011-09-22,Tamil Nadu
EMP02013,Parth Dhar,Director General,National Accounts Division (NAD),9,22.1,M.A. Economics,2004-08-26,Gujarat
EMP02014,Viraj Mody,Additional Director General,Price Statistics Division (PSD),8,23.7,M.Sc. Statistics,2003-07-18,Uttar Pradesh
EMP02015,Dev Tella,Director General,National Sample Survey Office (NSSO),9,32.3,M.Sc. Mathematics,1994-09-05,Bihar
EMP02016,Imaran Bali,Statistical Officer (SO),National Sample Survey Office (NSSO),2,5.3,M.Sc. Mathematics,2021-11-25,Gujarat
EMP02017,Yash Seshadri,Joint Director,Economic Census Division (ECD),6,23.3,MBA,2003-07-02,Maharashtra
EMP02018,Imaran Bhatti,Director,State DES - Tamil Nadu,7,15.3,M.A. Economics,2011-08-20,Andhra Pradesh
EMP02019,Hiral Tiwari,Assistant Director,National Accounts Division (NAD),4,13.5,PhD Statistics,2013-09-14,Himachal Pradesh
EMP02020,Jeet Tiwari,Senior Statistical Officer (SSO),State DES - Maharashtra,3,6.4,M.Tech Computer Science,2020-02-14,Assam
EMP02021,Amaira Narayanan,Director,National Sample Survey Office (NSSO),7,15.8,M.Sc. Mathematics,2011-06-09,Maharashtra
EMP02022,Krishna Krishnan,Additional Director General,Social Statistics Division (SSD),8,25.8,M.Tech Computer Science,2001-10-11,Chhattisgarh
EMP02023,Aarush Agrawal,Additional Director General,Data Informatics & Innovation Division (DIID),8,24.1,M.Sc. Mathematics,2002-06-03,Assam
EMP02024,Mohammed Dani,Joint Director,State DES - Karnataka,6,18.4,M.Sc. Statistics,2008-11-09,Kerala
EMP02025,Libni Krishnan,Deputy Director,Price Statistics Division (PSD),5,14.9,M.A. Economics,2012-04-19,Haryana
EMP02026,Kabir Sidhu,Deputy Director,Social Statistics Division (SSD),5,10.9,MBA,2016-05-20,Kerala
EMP02027,Vyanjana Chaudhuri,Assistant Director,National Accounts Division (NAD),4,13.7,M.Tech Computer Science,2013-11-22,Rajasthan
EMP02028,Siya Talwar,Director General,Price Statistics Division (PSD),9,28.6,PhD Statistics,1998-09-06,Uttarakhand
EMP02029,Eta Sandhu,Deputy Director,Price Statistics Division (PSD),5,15.4,M.A. Economics,2011-11-26,Uttar Pradesh
EMP02030,Falak Kant,Assistant Director,State DES - Bihar,4,9.9,M.Tech Computer Science,2017-08-18,Uttarakhand
EMP02031,Hitesh Balasubramanian,Deputy Director,Economic Census Division (ECD),5,15.1,M.Sc. Statistics,2011-09-13,Andhra Pradesh
EMP02032,Krish Bains,Assistant Director,Economic Census Division (ECD),4,14.1,PhD Statistics,2012-09-19,Odisha
EMP02033,Jagvi Krishnan,Director General,Price Statistics Division (PSD),9,28.8,M.Tech Computer Science,1998-07-21,Maharashtra
EMP02034,Falak Dubey,Statistical Officer (SO),Data Informatics & Innovation Division (DIID),2,5.3,M.A. Economics,2021-03-06,Tamil Nadu
EMP02035,Eta Kant,Junior Statistical Officer (JSO),National Sample Survey Office (NSSO),1,1.2,M.Tech Computer Science,2025-09-18,Tamil Nadu
EMP02036,Parth Bhatt,Statistical Officer (SO),State DES - Tamil Nadu,2,8.5,MBA,2018-01-22,Rajasthan
EMP02037,Aadi Ahluwalia,Junior Statistical Officer (JSO),State DES - Karnataka,1,1.4,M.Tech Computer Science,2025-07-08,Punjab
EMP02038,Yashvi Chacko,Deputy Director,Social Statistics Division (SSD),5,18.3,M.Sc. Data Science,2008-01-18,Bihar
EMP02039,Vinaya Bhatti,Assistant Director,Data Informatics & Innovation Division (DIID),4,7.7,M.Sc. Data Science,2019-10-01,Chhattisgarh
EMP02040,Joshua Samra,Deputy Director,National Sample Survey Office (NSSO),5,17.1,M.Sc. Statistics,2009-07-08,Gujarat
EMP02041,Zaitra Sem,Senior Statistical Officer (SSO),Price Statistics Division (PSD),3,12.9,M.Tech Computer Science,2014-01-08,Tamil Nadu
EMP02042,Varsha Agrawal,Director,State DES - Karnataka,7,22.0,MBA,2004-04-08,Odisha
EMP02043,Anya Tripathi,Statistical Officer (SO),State DES - Uttar Pradesh,2,4.9,PhD Statistics,2022-12-13,Bihar
EMP02044,Tejas Murthy,Director,Economic Census Division (ECD),7,15.3,M.Sc. Data Science,2011-07-26,Assam
EMP02045,Bimala Gola,Joint Director,State DES - Uttar Pradesh,6,15.9,MBA,2011-10-07,Odisha
EMP02046,Siya Balasubramanian,Statistical Officer (SO),State DES - Bihar,2,6.2,MBA,2020-07-07,Uttar Pradesh
EMP02047,Viraj Bhatti,Joint Director,Price Statistics Division (PSD),6,16.9,M.Tech Computer Science,2010-07-20,Gujarat
EMP02048,Bimala Dasgupta,Junior Statistical Officer (JSO),State DES - Karnataka,1,3.7,M.Sc. Data Science,2023-08-23,Karnataka
EMP02049,Dayamai Narayanan,Director,Social Statistics Division (SSD),7,21.9,MBA,2005-08-14,West Bengal
EMP02050,Lakshit Prabhu,Director,Economic Census Division (ECD),7,16.1,M.A. Economics,2010-05-12,Gujarat
EMP02051,Aarush Borra,Additional Director General,Price Statistics Division (PSD),8,19.9,M.Sc. Data Science,2007-07-12,Maharashtra
EMP02052,Charan Bali,Assistant Director,National Accounts Division (NAD),4,6.9,M.Sc. Statistics,2020-12-18,Himachal Pradesh
EMP02053,Charan Borra,Statistical Officer (SO),Economic Census Division (ECD),2,5.7,PhD Statistics,2021-05-05,Bihar
EMP02054,Tejas De,Deputy Director,National Accounts Division (NAD),5,17.7,M.Sc. Data Science,2009-05-06,Madhya Pradesh
EMP02055,Gunbir Bains,Assistant Director,State DES - Karnataka,4,14.7,B.Sc. Statistics,2012-11-26,Uttarakhand
EMP02056,Yatin Tiwari,Senior Statistical Officer (SSO),State DES - Uttar Pradesh,3,6.9,MBA,2020-04-01,Uttar Pradesh
EMP02057,Dayamai Mody,Statistical Officer (SO),National Sample Survey Office (NSSO),2,2.5,M.Tech Computer Science,2024-09-04,Uttar Pradesh
EMP02058,Timothy Sem,Director General,State DES - Bihar,9,31.1,M.Sc. Mathematics,1995-09-06,Bihar
EMP02059,Zaitra Gill,Junior Statistical Officer (JSO),National Accounts Division (NAD),1,2.3,M.Tech Computer Science,2024-01-17,Jharkhand
EMP02060,Manan Kapoor,Junior Statistical Officer (JSO),National Accounts Division (NAD),1,2.6,B.Sc. Statistics,2024-03-28,Assam
EMP02061,Maanas Singh,Joint Director,Economic Census Division (ECD),6,18.9,PhD Statistics,2008-08-06,Gujarat
EMP02062,Leela Joshi,Assistant Director,State DES - Karnataka,4,7.6,B.Sc. Statistics,2019-07-05,Karnataka
EMP02063,Krish Chhabra,Additional Director General,State DES - Uttar Pradesh,8,24.3,MBA,2002-09-24,Chhattisgarh
EMP02064,Krishna Basak,Director General,State DES - Tamil Nadu,9,27.6,M.A. Economics,1999-10-23,Himachal Pradesh
